A...1,B...2,E...5
153.2470356,76.40118577,130.7391304
153.4278656,76.48320158,130.8913043
153.6086957,76.56521739,131.0434783
153.7895257,76.6472332,131.1956522
153.9703557,76.72924901,131.3478261
154.1511858,76.81126482,131.5
154.3320158,76.89328063,131.6521739
154.5128458,76.97529644,131.8043478
154.6936759,77.05731225,131.9565217
154.8745059,77.13932806,132.1086957
155.055336,77.22134387,132.2608696
155.236166,77.30335968,132.4130435
155.416996,77.38537549,132.5652174
155.5978261,77.4673913,132.7173913
155.7786561,77.54940711,132.8695652
155.9594862,77.63142292,133.0217391
156.1403162,77.71343874,133.173913
156.3211462,77.79545455,133.326087
156.5019763,77.87747036,133.4782609
156.6828063,77.95948617,133.6304348
156.8636364,78.04150198,133.7826087
157.0444664,78.12351779,133.9347826
157.2252964,78.2055336,134.0869565
157.4061265,78.28754941,134.2391304
157.5869565,78.36956522,134.3913043
157.7677866,78.45158103,134.5434783
157.9486166,78.53359684,134.6956522
158.1294466,78.61561265,134.8478261
158.3102767,78.69762846,135
158.4911067,78.77964427,135.1521739
158.6719368,78.86166008,135.3043478
158.8527668,78.94367589,135.4565217
159.0335968,79.0256917,135.6086957
159.2144269,79.10770751,135.7608696
159.3952569,79.18972332,135.9130435
159.576087,79.27173913,136.0652174
159.756917,79.35375494,136.2173913
159.937747,79.43577075,136.3695652
160.1185771,79.51778656,136.5217391
160.2994071,79.59980237,136.673913
160.4802372,79.68181818,136.826087
160.6610672,79.76383399,136.9782609
160.8418972,79.8458498,137.1304348
161.0227273,79.92786561,137.2826087
161.2035573,80.00988142,137.4347826
161.3843874,80.09189723,137.5869565
161.5652174,80.17391304,137.7391304
161.7460474,80.25592885,137.8913043
161.9268775,80.33794466,138.0434783
162.1077075,80.41996047,138.1956522
162.2885375,80.50197628,138.3478261
162.4693676,80.58399209,138.5
162.6501976,80.66600791,138.6521739
162.8310277,80.74802372,138.8043478
163.0118577,80.83003953,138.9565217
163.1926877,80.91205534,139.1086957
163.3735178,80.99407115,139.2608696
163.5543478,81.07608696,139.4130435
163.7351779,81.15810277,139.5652174
163.9160079,81.24011858,139.7173913
164.0968379,81.32213439,139.8695652
164.277668,81.4041502,140.0217391
164.458498,81.48616601,140.173913
164.6393281,81.56818182,140.326087
164.8201581,81.65019763,140.4782609
165.0009881,81.73221344,140.6304348
165.1818182,81.81422925,140.7826087
165.3626482,81.89624506,140.9347826
165.5434783,81.97826087,141.0869565
165.7243083,82.06027668,141.2391304
165.9051383,82.14229249,141.3913043
166.0859684,82.2243083,141.5434783
166.2667984,82.30632411,141.6956522
166.4476285,82.38833992,141.8478261
166.6284585,82.47035573,142
166.8092885,82.55237154,142.1521739
166.9901186,82.63438735,142.3043478
167.1709486,82.71640316,142.4565217
167.3517787,82.79841897,142.6086957
167.5326087,82.88043478,142.7608696
167.7134387,82.96245059,142.9130435
167.8942688,83.0444664,143.0652174
168.0750988,83.12648221,143.2173913
168.2559289,83.20849802,143.3695652
168.4367589,83.29051383,143.5217391
168.6175889,83.37252964,143.673913
168.798419,83.45454545,143.826087
168.979249,83.53656126,143.9782609
169.1600791,83.61857708,144.1304348
169.3409091,83.70059289,144.2826087
169.5217391,83.7826087,144.4347826
169.7025692,83.86462451,144.5869565
169.8833992,83.94664032,144.7391304
170.0642292,84.02865613,144.8913043
170.2450593,84.11067194,145.0434783
170.4258893,84.19268775,145.1956522
170.6067194,84.27470356,145.3478261
170.7875494,84.35671937,145.5
170.9683794,84.43873518,145.6521739
171.1492095,84.52075099,145.8043478
171.3300395,84.6027668,145.9565217
171.5108696,84.68478261,146.1086957
171.6916996,84.76679842,146.2608696
171.8725296,84.84881423,146.4130435
172.0533597,84.93083004,146.5652174
172.2341897,85.01284585,146.7173913
172.4150198,85.09486166,146.8695652
172.5958498,85.17687747,147.0217391
172.7766798,85.25889328,147.173913
172.9575099,85.34090909,147.326087
173.1383399,85.4229249,147.4782609
173.31917,85.50494071,147.6304348
173.5,85.58695652,147.7826087
173.68083,85.66897233,147.9347826
173.8616601,85.75098814,148.0869565
174.0424901,85.83300395,148.2391304
174.2233202,85.91501976,148.3913043
174.4041502,85.99703557,148.5434783
174.5849802,86.07905138,148.6956522
174.7658103,86.16106719,148.8478261
174.9466403,86.243083,149
175.1274704,86.32509881,149.1521739
175.3083004,86.40711462,149.3043478
175.4891304,86.48913043,149.4565217
175.6699605,86.57114625,149.6086957
175.8507905,86.65316206,149.7608696
176.0316206,86.73517787,149.9130435
176.2124506,86.81719368,150.0652174
176.3932806,86.89920949,150.2173913
176.5741107,86.9812253,150.3695652
176.7549407,87.06324111,150.5217391
176.9357708,87.14525692,150.673913
177.1166008,87.22727273,150.826087
177.2974308,87.30928854,150.9782609
177.4782609,87.39130435,151.1304348
177.6590909,87.47332016,151.2826087
177.8399209,87.55533597,151.4347826
178.020751,87.63735178,151.5869565
178.201581,87.71936759,151.7391304
178.3824111,87.8013834,151.8913043
178.5632411,87.88339921,152.0434783
178.7440711,87.96541502,152.1956522
178.9249012,88.04743083,152.3478261
179.1057312,88.12944664,152.5
179.2865613,88.21146245,152.6521739
179.4673913,88.29347826,152.8043478
179.6482213,88.37549407,152.9565217
179.8290514,88.45750988,153.1086957
180.0098814,88.53952569,153.2608696
180.1907115,88.6215415,153.4130435
180.3715415,88.70355731,153.5652174
180.5523715,88.78557312,153.7173913
180.7332016,88.86758893,153.8695652
180.9140316,88.94960474,154.0217391
181.0948617,89.03162055,154.173913
181.2756917,89.11363636,154.326087
181.4565217,89.19565217,154.4782609
181.6373518,89.27766798,154.6304348
181.8181818,89.35968379,154.7826087
181.9990119,89.4416996,154.9347826
182.1798419,89.52371542,155.0869565
182.3606719,89.60573123,155.2391304
182.541502,89.68774704,155.3913043
182.722332,89.76976285,155.5434783
182.9031621,89.85177866,155.6956522
183.0839921,89.93379447,155.8478261
183.2648221,90.01581028,156
183.4456522,90.09782609,156.1521739
183.6264822,90.1798419,156.3043478
183.8073123,90.26185771,156.4565217
183.9881423,90.34387352,156.6086957
184.1689723,90.42588933,156.7608696
184.3498024,90.50790514,156.9130435
184.5306324,90.58992095,157.0652174
184.7114625,90.67193676,157.2173913
184.8922925,90.75395257,157.3695652
185.0731225,90.83596838,157.5217391
185.2539526,90.91798419,157.673913
185.4347826,91,157.826087
185.6156126,91.08201581,157.9782609
185.7964427,91.16403162,158.1304348
185.9772727,91.24604743,158.2826087
186.1581028,91.32806324,158.4347826
186.3389328,91.41007905,158.5869565
186.5197628,91.49209486,158.7391304
186.7005929,91.57411067,158.8913043
186.8814229,91.65612648,159.0434783
187.062253,91.73814229,159.1956522
187.243083,91.8201581,159.3478261
187.423913,91.90217391,159.5
187.6047431,91.98418972,159.6521739
187.7855731,92.06620553,159.8043478
187.9664032,92.14822134,159.9565217
188.1472332,92.23023715,160.1086957
188.3280632,92.31225296,160.2608696
188.5088933,92.39426877,160.4130435
188.6897233,92.47628458,160.5652174
188.8705534,92.5583004,160.7173913
189.0513834,92.64031621,160.8695652
189.2322134,92.72233202,161.0217391
189.4130435,92.80434783,161.173913
189.5938735,92.88636364,161.326087
189.7747036,92.96837945,161.4782609
189.9555336,93.05039526,161.6304348
190.1363636,93.13241107,161.7826087
190.3171937,93.21442688,161.9347826
190.4980237,93.29644269,162.0869565
190.6788538,93.3784585,162.2391304
190.8596838,93.46047431,162.3913043
191.0405138,93.54249012,162.5434783
191.2213439,93.62450593,162.6956522
191.4021739,93.70652174,162.8478261
191.583004,93.78853755,163
191.763834,93.87055336,163.1521739
191.944664,93.95256917,163.3043478
192.1254941,94.03458498,163.4565217
192.3063241,94.11660079,163.6086957
192.4871542,94.1986166,163.7608696
192.6679842,94.28063241,163.9130435
192.8488142,94.36264822,164.0652174
193.0296443,94.44466403,164.2173913
193.2104743,94.52667984,164.3695652
193.3913043,94.60869565,164.5217391
193.5721344,94.69071146,164.673913
193.7529644,94.77272727,164.826087
193.9337945,94.85474308,164.9782609
194.1146245,94.93675889,165.1304348
194.2954545,95.0187747,165.2826087
194.4762846,95.10079051,165.4347826
194.6571146,95.18280632,165.5869565
194.8379447,95.26482213,165.7391304
195.0187747,95.34683794,165.8913043
195.1996047,95.42885375,166.0434783
195.3804348,95.51086957,166.1956522
195.5612648,95.59288538,166.3478261
195.7420949,95.67490119,166.5
195.9229249,95.756917,166.6521739
196.1037549,95.83893281,166.8043478
196.284585,95.92094862,166.9565217
196.465415,96.00296443,167.1086957
196.6462451,96.08498024,167.2608696
196.8270751,96.16699605,167.4130435
197.0079051,96.24901186,167.5652174
197.1887352,96.33102767,167.7173913
197.3695652,96.41304348,167.8695652
197.5503953,96.49505929,168.0217391
197.7312253,96.5770751,168.173913
197.9120553,96.65909091,168.326087
198.0928854,96.74110672,168.4782609
198.2737154,96.82312253,168.6304348
198.4545455,96.90513834,168.7826087
198.6353755,96.98715415,168.9347826
198.8162055,97.06916996,169.0869565
198.9970356,97.15118577,169.2391304
199.1778656,97.23320158,169.3913043
199.3586957,97.31521739,169.5434783
199.5395257,97.3972332,169.6956522
199.7203557,97.47924901,169.8478261
199.9011858,97.56126482,170
200.0820158,97.64328063,170.1521739
200.2628458,97.72529644,170.3043478
200.4436759,97.80731225,170.4565217
200.6245059,97.88932806,170.6086957
200.805336,97.97134387,170.7608696
200.986166,98.05335968,170.9130435
201.166996,98.13537549,171.0652174
201.3478261,98.2173913,171.2173913
201.5286561,98.29940711,171.3695652
201.7094862,98.38142292,171.5217391
201.8903162,98.46343874,171.673913
202.0711462,98.54545455,171.826087
202.2519763,98.62747036,171.9782609
202.4328063,98.70948617,172.1304348
202.6136364,98.79150198,172.2826087
202.7944664,98.87351779,172.4347826
202.9752964,98.9555336,172.5869565
203.1561265,99.03754941,172.7391304
203.3369565,99.11956522,172.8913043
203.5177866,99.20158103,173.0434783
203.6986166,99.28359684,173.1956522
203.8794466,99.36561265,173.3478261
204.0602767,99.44762846,173.5
204.2411067,99.52964427,173.6521739
204.4219368,99.61166008,173.8043478
204.6027668,99.69367589,173.9565217
204.7835968,99.7756917,174.1086957
204.9644269,99.85770751,174.2608696
205.1452569,99.93972332,174.4130435
205.326087,100.0217391,174.5652174
205.506917,100.1037549,174.7173913
205.687747,100.1857708,174.8695652
205.8685771,100.2677866,175.0217391
206.0494071,100.3498024,175.173913
206.2302372,100.4318182,175.326087
206.4110672,100.513834,175.4782609
206.5918972,100.5958498,175.6304348
206.7727273,100.6778656,175.7826087
206.9535573,100.7598814,175.9347826
207.1343874,100.8418972,176.0869565
207.3152174,100.923913,176.2391304
207.4960474,101.0059289,176.3913043
207.6768775,101.0879447,176.5434783
207.8577075,101.1699605,176.6956522
208.0385375,101.2519763,176.8478261
208.2193676,101.3339921,177
208.4001976,101.4160079,177.1521739
208.5810277,101.4980237,177.3043478
208.7618577,101.5800395,177.4565217
208.9426877,101.6620553,177.6086957
209.1235178,101.7440711,177.7608696
209.3043478,101.826087,177.9130435
209.4851779,101.9081028,178.0652174
209.6660079,101.9901186,178.2173913
209.8468379,102.0721344,178.3695652
210.027668,102.1541502,178.5217391
210.208498,102.236166,178.673913
210.3893281,102.3181818,178.826087
210.5701581,102.4001976,178.9782609
210.7509881,102.4822134,179.1304348
210.9318182,102.5642292,179.2826087
211.1126482,102.6462451,179.4347826
211.2934783,102.7282609,179.5869565
211.4743083,102.8102767,179.7391304
211.6551383,102.8922925,179.8913043
211.8359684,102.9743083,180.0434783
212.0167984,103.0563241,180.1956522
212.1976285,103.1383399,180.3478261
212.3784585,103.2203557,180.5
212.5592885,103.3023715,180.6521739
212.7401186,103.3843874,180.8043478
212.9209486,103.4664032,180.9565217
213.1017787,103.548419,181.1086957
213.2826087,103.6304348,181.2608696
213.4634387,103.7124506,181.4130435
213.6442688,103.7944664,181.5652174
213.8250988,103.8764822,181.7173913
214.0059289,103.958498,181.8695652
214.1867589,104.0405138,182.0217391
214.3675889,104.1225296,182.173913
214.548419,104.2045455,182.326087
214.729249,104.2865613,182.4782609
214.9100791,104.3685771,182.6304348
215.0909091,104.4505929,182.7826087
215.2717391,104.5326087,182.9347826
215.4525692,104.6146245,183.0869565
215.6333992,104.6966403,183.2391304
215.8142292,104.7786561,183.3913043
215.9950593,104.8606719,183.5434783
216.1758893,104.9426877,183.6956522
216.3567194,105.0247036,183.8478261
216.5375494,105.1067194,184
216.7183794,105.1887352,184.1521739
216.8992095,105.270751,184.3043478
217.0800395,105.3527668,184.4565217
217.2608696,105.4347826,184.6086957
217.4416996,105.5167984,184.7608696
217.6225296,105.5988142,184.9130435
217.8033597,105.68083,185.0652174
217.9841897,105.7628458,185.2173913
218.1650198,105.8448617,185.3695652
218.3458498,105.9268775,185.5217391
218.5266798,106.0088933,185.673913
218.7075099,106.0909091,185.826087
218.8883399,106.1729249,185.9782609
219.06917,106.2549407,186.1304348
219.25,106.3369565,186.2826087
219.43083,106.4189723,186.4347826
219.6116601,106.5009881,186.5869565
219.7924901,106.583004,186.7391304
219.9733202,106.6650198,186.8913043
220.1541502,106.7470356,187.0434783
220.3349802,106.8290514,187.1956522
220.5158103,106.9110672,187.3478261
220.6966403,106.993083,187.5
220.8774704,107.0750988,187.6521739
221.0583004,107.1571146,187.8043478
221.2391304,107.2391304,187.9565217
221.4199605,107.3211462,188.1086957
221.6007905,107.4031621,188.2608696
221.7816206,107.4851779,188.4130435
221.9624506,107.5671937,188.5652174
222.1432806,107.6492095,188.7173913
222.3241107,107.7312253,188.8695652
222.5049407,107.8132411,189.0217391
222.6857708,107.8952569,189.173913
222.8666008,107.9772727,189.326087
223.0474308,108.0592885,189.4782609
223.2282609,108.1413043,189.6304348
223.4090909,108.2233202,189.7826087
223.5899209,108.305336,189.9347826
223.770751,108.3873518,190.0869565
223.951581,108.4693676,190.2391304
224.1324111,108.5513834,190.3913043
224.3132411,108.6333992,190.5434783
224.4940711,108.715415,190.6956522
224.6749012,108.7974308,190.8478261
224.8557312,108.8794466,191
225.0365613,108.9614625,191.1521739
225.2173913,109.0434783,191.3043478
225.3982213,109.1254941,191.4565217
225.5790514,109.2075099,191.6086957
225.7598814,109.2895257,191.7608696
225.9407115,109.3715415,191.9130435
226.1215415,109.4535573,192.0652174
226.3023715,109.5355731,192.2173913
226.4832016,109.6175889,192.3695652
226.6640316,109.6996047,192.5217391
226.8448617,109.7816206,192.673913
227.0256917,109.8636364,192.826087
227.2065217,109.9456522,192.9782609
227.3873518,110.027668,193.1304348
227.5681818,110.1096838,193.2826087
227.7490119,110.1916996,193.4347826
227.9298419,110.2737154,193.5869565
228.1106719,110.3557312,193.7391304
228.291502,110.437747,193.8913043
228.472332,110.5197628,194.0434783
228.6531621,110.6017787,194.1956522
228.8339921,110.6837945,194.3478261
229.0148221,110.7658103,194.5
229.1956522,110.8478261,194.6521739
229.3764822,110.9298419,194.8043478
229.5573123,111.0118577,194.9565217
229.7381423,111.0938735,195.1086957
229.9189723,111.1758893,195.2608696
230.0998024,111.2579051,195.4130435
230.2806324,111.3399209,195.5652174
230.4614625,111.4219368,195.7173913
230.6422925,111.5039526,195.8695652
230.8231225,111.5859684,196.0217391
231.0039526,111.6679842,196.173913
231.1847826,111.75,196.326087
231.3656126,111.8320158,196.4782609
231.5464427,111.9140316,196.6304348
231.7272727,111.9960474,196.7826087
231.9081028,112.0780632,196.9347826
232.0889328,112.1600791,197.0869565
232.2697628,112.2420949,197.2391304
232.4505929,112.3241107,197.3913043
232.6314229,112.4061265,197.5434783
232.812253,112.4881423,197.6956522
232.993083,112.5701581,197.8478261
233.173913,112.6521739,198
233.3547431,112.7341897,198.1521739
233.5355731,112.8162055,198.3043478
233.7164032,112.8982213,198.4565217
233.8972332,112.9802372,198.6086957
234.0780632,113.062253,198.7608696
234.2588933,113.1442688,198.9130435
234.4397233,113.2262846,199.0652174
234.6205534,113.3083004,199.2173913
234.8013834,113.3903162,199.3695652
234.9822134,113.472332,199.5217391
235.1630435,113.5543478,199.673913
235.3438735,113.6363636,199.826087
235.5247036,113.7183794,199.9782609
235.7055336,113.8003953,200.1304348
235.8863636,113.8824111,200.2826087
236.0671937,113.9644269,200.4347826
236.2480237,114.0464427,200.5869565
236.4288538,114.1284585,200.7391304
236.6096838,114.2104743,200.8913043
236.7905138,114.2924901,201.0434783
236.9713439,114.3745059,201.1956522
237.1521739,114.4565217,201.3478261
237.333004,114.5385375,201.5
237.513834,114.6205534,201.6521739
237.694664,114.7025692,201.8043478
237.8754941,114.784585,201.9565217
238.0563241,114.8666008,202.1086957
238.2371542,114.9486166,202.2608696
238.4179842,115.0306324,202.4130435
238.5988142,115.1126482,202.5652174
238.7796443,115.194664,202.7173913
238.9604743,115.2766798,202.8695652
239.1413043,115.3586957,203.0217391
239.3221344,115.4407115,203.173913
239.5029644,115.5227273,203.326087
239.6837945,115.6047431,203.4782609
239.8646245,115.6867589,203.6304348
240.0454545,115.7687747,203.7826087
240.2262846,115.8507905,203.9347826
240.4071146,115.9328063,204.0869565
240.5879447,116.0148221,204.2391304
240.7687747,116.0968379,204.3913043
240.9496047,116.1788538,204.5434783
241.1304348,116.2608696,204.6956522
241.3112648,116.3428854,204.8478261
241.4920949,116.4249012,205
241.6729249,116.506917,205.1521739
241.8537549,116.5889328,205.3043478
